in s,C1 in V
-5.6897296E-02,-7.87354E-01
-5.6896368E-02,-8.09326E-01
-5.6895440E-02,-7.87354E-01
-5.6894512E-02,-8.16650E-01
-5.6893584E-02,-7.65381E-01
-5.6892656E-02,-7.94678E-01
-5.6891728E-02,-8.02002E-01
-5.6890800E-02,-7.87354E-01
-5.6889872E-02,-7.87354E-01
-5.6888944E-02,-8.09326E-01
-5.6888016E-02,-8.09326E-01
-5.6887088E-02,-8.09326E-01
-5.6886160E-02,-8.02002E-01
-5.6885232E-02,-7.72705E-01
-5.6884304E-02,-7.94678E-01
-5.6883376E-02,-8.16650E-01
-5.6882448E-02,-7.87354E-01
-5.6881520E-02,-7.87354E-01
-5.6880592E-02,-7.87354E-01
-5.6879664E-02,-7.87354E-01
-5.6878736E-02,-7.87354E-01
-5.6877808E-02,-7.87354E-01
-5.6876880E-02,-7.94678E-01
-5.6875952E-02,-8.09326E-01
-5.6875024E-02,-7.87354E-01
-5.6874096E-02,-7.87354E-01
-5.6873168E-02,-8.09326E-01
-5.6872240E-02,-7.87354E-01
-5.6871312E-02,-8.09326E-01
-5.6870384E-02,-8.02002E-01
-5.6869456E-02,-7.80029E-01
-5.6868528E-02,-7.87354E-01
-5.6867600E-02,-7.94678E-01
-5.6866672E-02,-7.94678E-01
-5.6865744E-02,-8.09326E-01
-5.6864816E-02,-7.94678E-01
-5.6863888E-02,-7.87354E-01
-5.6862960E-02,-7.94678E-01
-5.6862032E-02,-7.80029E-01
-5.6861104E-02,-8.09326E-01
-5.6860176E-02,-7.87354E-01
-5.6859248E-02,-7.94678E-01
-5.6858320E-02,-7.87354E-01
-5.6857392E-02,-8.02002E-01
-5.6856464E-02,-7.87354E-01
-5.6855536E-02,-7.94678E-01
-5.6854608E-02,-8.02002E-01
-5.6853680E-02,-7.87354E-01
-5.6852752E-02,-7.80029E-01
-5.6851824E-02,-7.65381E-01
-5.6850896E-02,-8.02002E-01
-5.6849968E-02,-7.94678E-01
-5.6849040E-02,-7.94678E-01
-5.6848112E-02,-7.87354E-01
-5.6847184E-02,-7.94678E-01
-5.6846256E-02,-8.23975E-01
-5.6845328E-02,-8.02002E-01
-5.6844400E-02,-7.87354E-01
-5.6843472E-02,-8.02002E-01
-5.6842544E-02,-7.87354E-01
-5.6841616E-02,-7.58057E-01
-5.6840688E-02,-7.80029E-01
-5.6839760E-02,-8.09326E-01
-5.6838832E-02,-7.94678E-01
-5.6837904E-02,-7.87354E-01
-5.6836976E-02,-7.94678E-01
-5.6836048E-02,-7.87354E-01
-5.6835120E-02,-7.80029E-01
-5.6834192E-02,-7.80029E-01
-5.6833264E-02,-7.94678E-01
-5.6832336E-02,-8.02002E-01
-5.6831408E-02,-7.87354E-01
-5.6830480E-02,-7.87354E-01
-5.6829552E-02,-7.80029E-01
-5.6828624E-02,-7.80029E-01
-5.6827696E-02,-7.80029E-01
-5.6826768E-02,-7.87354E-01
-5.6825840E-02,-7.87354E-01
-5.6824912E-02,-7.94678E-01
-5.6823984E-02,-7.94678E-01
-5.6823056E-02,-7.94678E-01
-5.6822128E-02,-8.02002E-01
-5.6821200E-02,-7.87354E-01
-5.6820272E-02,-7.87354E-01
-5.6819344E-02,-8.02002E-01
-5.6818416E-02,-7.87354E-01
-5.6817488E-02,-7.72705E-01
-5.6816560E-02,-7.94678E-01
-5.6815632E-02,-7.72705E-01
-5.6814704E-02,-7.80029E-01
-5.6813776E-02,-7.80029E-01
-5.6812848E-02,-7.87354E-01
-5.6811920E-02,-7.65381E-01
-5.6810992E-02,-7.94678E-01
-5.6810064E-02,-8.16650E-01
-5.6809136E-02,-7.80029E-01
-5.6808208E-02,-7.72705E-01
-5.6807280E-02,-7.87354E-01
-5.6806352E-02,-7.87354E-01
-5.6805424E-02,-7.87354E-01
-5.6804496E-02,-7.94678E-01
-5.6803568E-02,-7.94678E-01
-5.6802640E-02,-7.80029E-01
-5.6801712E-02,-7.94678E-01
-5.6800784E-02,-7.87354E-01
-5.6799856E-02,-7.94678E-01
-5.6798928E-02,-7.80029E-01
-5.6798000E-02,-7.72705E-01
-5.6797072E-02,-7.87354E-01
-5.6796144E-02,-7.72705E-01
-5.6795216E-02,-7.94678E-01
-5.6794288E-02,-7.94678E-01
-5.6793360E-02,-7.94678E-01
-5.6792432E-02,-7.72705E-01
-5.6791504E-02,-7.80029E-01
-5.6790576E-02,-7.72705E-01
-5.6789648E-02,-7.87354E-01
-5.6788720E-02,-7.87354E-01
-5.6787792E-02,-7.94678E-01
-5.6786864E-02,-7.58057E-01
-5.6785936E-02,-7.72705E-01
-5.6785008E-02,-7.58057E-01
-5.6784080E-02,-7.80029E-01
-5.6783152E-02,-7.87354E-01
-5.6782224E-02,-7.94678E-01
-5.6781296E-02,-7.87354E-01
-5.6780368E-02,-7.72705E-01
-5.6779440E-02,-7.72705E-01
-5.6778512E-02,-7.80029E-01
-5.6777584E-02,-7.80029E-01
-5.6776656E-02,-7.65381E-01
-5.6775728E-02,-7.65381E-01
-5.6774800E-02,-7.72705E-01
-5.6773872E-02,-7.58057E-01
-5.6772944E-02,-7.80029E-01
-5.6772016E-02,-7.72705E-01
-5.6771088E-02,-7.80029E-01
-5.6770160E-02,-7.58057E-01
-5.6769232E-02,-7.87354E-01
-5.6768304E-02,-7.72705E-01
-5.6767376E-02,-7.94678E-01
-5.6766448E-02,-7.80029E-01
-5.6765520E-02,-7.94678E-01
-5.6764592E-02,-7.72705E-01
-5.6763664E-02,-7.80029E-01
-5.6762736E-02,-7.80029E-01
-5.6761808E-02,-7.94678E-01
-5.6760880E-02,-7.80029E-01
-5.6759952E-02,-7.72705E-01
-5.6759024E-02,-7.94678E-01
-5.6758096E-02,-7.80029E-01
-5.6757168E-02,-7.58057E-01
-5.6756240E-02,-7.72705E-01
-5.6755312E-02,-7.87354E-01
-5.6754384E-02,-7.65381E-01
-5.6753456E-02,-7.80029E-01
-5.6752528E-02,-7.80029E-01
-5.6751600E-02,-7.87354E-01
-5.6750672E-02,-8.02002E-01
-5.6749744E-02,-7.72705E-01
-5.6748816E-02,-7.87354E-01
-5.6747888E-02,-7.72705E-01
-5.6746960E-02,-7.72705E-01
-5.6746032E-02,-7.80029E-01
-5.6745104E-02,-7.58057E-01
-5.6744176E-02,-7.80029E-01
-5.6743248E-02,-7.80029E-01
-5.6742320E-02,-7.58057E-01
-5.6741392E-02,-7.80029E-01
-5.6740464E-02,-7.94678E-01
-5.6739536E-02,-7.87354E-01
-5.6738608E-02,-7.58057E-01
-5.6737680E-02,-7.65381E-01
-5.6736752E-02,-7.72705E-01
-5.6735824E-02,-7.94678E-01
-5.6734896E-02,-7.80029E-01
-5.6733968E-02,-7.80029E-01
-5.6733040E-02,-8.02002E-01
-5.6732112E-02,-7.72705E-01
-5.6731184E-02,-7.80029E-01
-5.6730256E-02,-7.65381E-01
-5.6729328E-02,-7.87354E-01
-5.6728400E-02,-7.65381E-01
-5.6727472E-02,-7.72705E-01
-5.6726544E-02,-7.65381E-01
-5.6725616E-02,-7.72705E-01
-5.6724688E-02,-7.72705E-01
-5.6723760E-02,-7.58057E-01
-5.6722832E-02,-7.87354E-01
-5.6721904E-02,-7.58057E-01
-5.6720976E-02,-7.65381E-01
-5.6720048E-02,-7.80029E-01
-5.6719120E-02,-7.72705E-01
-5.6718192E-02,-7.80029E-01
-5.6717264E-02,-7.72705E-01
-5.6716336E-02,-7.80029E-01
-5.6715408E-02,-7.58057E-01
-5.6714480E-02,-7.80029E-01
-5.6713552E-02,-8.02002E-01
-5.6712624E-02,-7.80029E-01
-5.6711696E-02,-7.65381E-01
-5.6710768E-02,-7.72705E-01
-5.6709840E-02,-7.65381E-01
-5.6708912E-02,-7.65381E-01
-5.6707984E-02,-7.80029E-01
-5.6707056E-02,-8.02002E-01
-5.6706128E-02,-7.80029E-01
-5.6705200E-02,-7.65381E-01
-5.6704272E-02,-7.58057E-01
-5.6703344E-02,-7.50732E-01
-5.6702416E-02,-7.80029E-01
-5.6701488E-02,-7.72705E-01
-5.6700560E-02,-7.72705E-01
-5.6699632E-02,-7.80029E-01
-5.6698704E-02,-7.72705E-01
-5.6697776E-02,-7.80029E-01
-5.6696848E-02,-7.80029E-01
-5.6695920E-02,-7.94678E-01
-5.6694992E-02,-7.87354E-01
-5.6694064E-02,-7.58057E-01
-5.6693136E-02,-7.72705E-01
-5.6692208E-02,-7.80029E-01
-5.6691280E-02,-7.80029E-01
-5.6690352E-02,-7.72705E-01
-5.6689424E-02,-7.80029E-01
-5.6688496E-02,-7.58057E-01
-5.6687568E-02,-7.58057E-01
-5.6686640E-02,-7.80029E-01
-5.6685712E-02,-7.72705E-01
-5.6684784E-02,-7.80029E-01
-5.6683856E-02,-7.72705E-01
-5.6682928E-02,-7.65381E-01
-5.6682000E-02,-7.65381E-01
-5.6681072E-02,-7.80029E-01
-5.6680144E-02,-7.58057E-01
-5.6679216E-02,-7.58057E-01
-5.6678288E-02,-7.80029E-01
-5.6677360E-02,-7.87354E-01
-5.6676432E-02,-7.72705E-01
-5.6675504E-02,-7.65381E-01
-5.6674576E-02,-7.72705E-01
-5.6673648E-02,-7.80029E-01
-5.6672720E-02,-7.65381E-01
-5.6671792E-02,-7.72705E-01
-5.6670864E-02,-7.87354E-01
-5.6669936E-02,-7.72705E-01
-5.6669008E-02,-7.65381E-01
-5.6668080E-02,-7.72705E-01
-5.6667152E-02,-7.65381E-01
-5.6666224E-02,-7.58057E-01
-5.6665296E-02,-7.65381E-01
-5.6664368E-02,-7.58057E-01
-5.6663440E-02,-7.72705E-01
-5.6662512E-02,-7.80029E-01
-5.6661584E-02,-7.80029E-01
-5.6660656E-02,-7.72705E-01
-5.6659728E-02,-7.94678E-01
-5.6658800E-02,-7.65381E-01
-5.6657872E-02,-7.87354E-01
-5.6656944E-02,-7.72705E-01
-5.6656016E-02,-7.72705E-01
-5.6655088E-02,-7.72705E-01
-5.6654160E-02,-7.65381E-01
-5.6653232E-02,-7.94678E-01
-5.6652304E-02,-7.43408E-01
-5.6651376E-02,-7.58057E-01
-5.6650448E-02,-7.65381E-01
-5.6649520E-02,-7.72705E-01
-5.6648592E-02,-7.65381E-01
-5.6647664E-02,-7.80029E-01
-5.6646736E-02,-7.58057E-01
-5.6645808E-02,-7.80029E-01
-5.6644880E-02,-7.58057E-01
-5.6643952E-02,-7.94678E-01
-5.6643024E-02,-7.72705E-01
-5.6642096E-02,-7.87354E-01
-5.6641168E-02,-7.72705E-01
-5.6640240E-02,-7.72705E-01
-5.6639312E-02,-7.80029E-01
-5.6638384E-02,-7.58057E-01
-5.6637456E-02,-7.58057E-01
-5.6636528E-02,-7.72705E-01
-5.6635600E-02,-7.87354E-01
-5.6634672E-02,-7.65381E-01
-5.6633744E-02,-7.65381E-01
-5.6632816E-02,-7.43408E-01
-5.6631888E-02,-7.50732E-01
-5.6630960E-02,-7.80029E-01
-5.6630032E-02,-7.72705E-01
-5.6629104E-02,-7.72705E-01
-5.6628176E-02,-7.72705E-01
-5.6627248E-02,-7.72705E-01
-5.6626320E-02,-7.72705E-01
-5.6625392E-02,-7.65381E-01
-5.6624464E-02,-7.80029E-01
-5.6623536E-02,-7.80029E-01
-5.6622608E-02,-7.80029E-01
-5.6621680E-02,-7.72705E-01
-5.6620752E-02,-7.80029E-01
-5.6619824E-02,-7.72705E-01
-5.6618896E-02,-7.65381E-01
-5.6617968E-02,-7.72705E-01
-5.6617040E-02,-7.72705E-01
-5.6616112E-02,-7.72705E-01
-5.6615184E-02,-7.72705E-01
-5.6614256E-02,-7.94678E-01
-5.6613328E-02,-7.65381E-01
-5.6612400E-02,-7.72705E-01
-5.6611472E-02,-7.72705E-01
-5.6610544E-02,-7.36084E-01
-5.6609616E-02,-7.72705E-01
-5.6608688E-02,-7.87354E-01
-5.6607760E-02,-7.65381E-01
-5.6606832E-02,-7.58057E-01
-5.6605904E-02,-7.65381E-01
-5.6604976E-02,-7.65381E-01
-5.6604048E-02,-7.58057E-01
-5.6603120E-02,-7.72705E-01
-5.6602192E-02,-7.50732E-01
-5.6601264E-02,-7.65381E-01
-5.6600336E-02,-7.72705E-01
-5.6599408E-02,-7.58057E-01
-5.6598480E-02,-7.65381E-01
-5.6597552E-02,-7.50732E-01
-5.6596624E-02,-7.36084E-01
-5.6595696E-02,-7.65381E-01
-5.6594768E-02,-7.58057E-01
-5.6593840E-02,-7.65381E-01
-5.6592912E-02,-7.58057E-01
-5.6591984E-02,-7.65381E-01
-5.6591056E-02,-7.58057E-01
-5.6590128E-02,-7.72705E-01
-5.6589200E-02,-7.72705E-01
-5.6588272E-02,-7.65381E-01
-5.6587344E-02,-7.50732E-01
-5.6586416E-02,-7.65381E-01
-5.6585488E-02,-7.65381E-01
-5.6584560E-02,-7.65381E-01
-5.6583632E-02,-7.72705E-01
-5.6582704E-02,-7.58057E-01
-5.6581776E-02,-7.80029E-01
-5.6580848E-02,-7.36084E-01
-5.6579920E-02,-7.50732E-01
-5.6578992E-02,-7.58057E-01
-5.6578064E-02,-7.72705E-01
-5.6577136E-02,-7.72705E-01
-5.6576208E-02,-7.50732E-01
-5.6575280E-02,-7.50732E-01
-5.6574352E-02,-7.58057E-01
-5.6573424E-02,-7.94678E-01
-5.6572496E-02,-7.65381E-01
-5.6571568E-02,-7.58057E-01
-5.6570640E-02,-7.80029E-01
-5.6569712E-02,-7.72705E-01
-5.6568784E-02,-7.72705E-01
-5.6567856E-02,-7.65381E-01
-5.6566928E-02,-7.72705E-01
-5.6566000E-02,-7.58057E-01
-5.6565072E-02,-7.50732E-01
-5.6564144E-02,-7.72705E-01
-5.6563216E-02,-7.94678E-01
-5.6562288E-02,-7.72705E-01
-5.6561360E-02,-7.65381E-01
-5.6560432E-02,-7.43408E-01
-5.6559504E-02,-7.87354E-01
-5.6558576E-02,-7.58057E-01
-5.6557648E-02,-7.72705E-01
-5.6556720E-02,-7.80029E-01
-5.6555792E-02,-7.58057E-01
-5.6554864E-02,-7.80029E-01
-5.6553936E-02,-7.50732E-01
-5.6553008E-02,-7.50732E-01
-5.6552080E-02,-7.80029E-01
-5.6551152E-02,-7.72705E-01
-5.6550224E-02,-7.72705E-01
-5.6549296E-02,-7.65381E-01
-5.6548368E-02,-7.58057E-01
-5.6547440E-02,-7.65381E-01
-5.6546512E-02,-7.58057E-01
-5.6545584E-02,-7.65381E-01
-5.6544656E-02,-7.50732E-01
-5.6543728E-02,-7.65381E-01
-5.6542800E-02,-7.65381E-01
-5.6541872E-02,-7.58057E-01
-5.6540944E-02,-7.65381E-01
-5.6540016E-02,-7.65381E-01
-5.6539088E-02,-7.65381E-01
-5.6538160E-02,-7.65381E-01
-5.6537232E-02,-7.72705E-01
-5.6536304E-02,-7.65381E-01
-5.6535376E-02,-7.65381E-01
-5.6534448E-02,-7.50732E-01
-5.6533520E-02,-7.72705E-01
-5.6532592E-02,-7.58057E-01
-5.6531664E-02,-7.72705E-01
-5.6530736E-02,-7.58057E-01
-5.6529808E-02,-7.50732E-01
-5.6528880E-02,-7.65381E-01
-5.6527952E-02,-7.65381E-01
-5.6527024E-02,-7.58057E-01
-5.6526096E-02,-7.72705E-01
-5.6525168E-02,-7.65381E-01
-5.6524240E-02,-7.50732E-01
-5.6523312E-02,-7.72705E-01
-5.6522384E-02,-7.58057E-01
-5.6521456E-02,-7.72705E-01
-5.6520528E-02,-7.58057E-01
-5.6519600E-02,-7.50732E-01
-5.6518672E-02,-7.58057E-01
-5.6517744E-02,-7.50732E-01
-5.6516816E-02,-7.72705E-01
-5.6515888E-02,-7.50732E-01
-5.6514960E-02,-7.58057E-01
-5.6514032E-02,-7.72705E-01
-5.6513104E-02,-7.87354E-01
-5.6512176E-02,-7.58057E-01
-5.6511248E-02,-7.58057E-01
-5.6510320E-02,-7.58057E-01
-5.6509392E-02,-7.72705E-01
-5.6508464E-02,-7.65381E-01
-5.6507536E-02,-7.50732E-01
-5.6506608E-02,-7.80029E-01
-5.6505680E-02,-7.72705E-01
-5.6504752E-02,-7.36084E-01
-5.6503824E-02,-7.50732E-01
-5.6502896E-02,-7.58057E-01
-5.6501968E-02,-7.58057E-01
-5.6501040E-02,-7.50732E-01
-5.6500112E-02,-7.58057E-01
-5.6499184E-02,-7.58057E-01
-5.6498256E-02,-7.36084E-01
-5.6497328E-02,-7.50732E-01
-5.6496400E-02,-7.50732E-01
-5.6495472E-02,-7.58057E-01
-5.6494544E-02,-7.50732E-01
-5.6493616E-02,-7.58057E-01
-5.6492688E-02,-7.58057E-01
-5.6491760E-02,-7.65381E-01
-5.6490832E-02,-7.80029E-01
-5.6489904E-02,-7.50732E-01
-5.6488976E-02,-7.65381E-01
-5.6488048E-02,-7.43408E-01
-5.6487120E-02,-7.50732E-01
-5.6486192E-02,-7.72705E-01
-5.6485264E-02,-7.50732E-01
-5.6484336E-02,-7.50732E-01
-5.6483408E-02,-7.58057E-01
-5.6482480E-02,-7.72705E-01
-5.6481552E-02,-7.50732E-01
-5.6480624E-02,-7.50732E-01
-5.6479696E-02,-7.72705E-01
-5.6478768E-02,-7.65381E-01
-5.6477840E-02,-7.50732E-01
-5.6476912E-02,-7.65381E-01
-5.6475984E-02,-7.65381E-01
-5.6475056E-02,-7.50732E-01
-5.6474128E-02,-7.65381E-01
-5.6473200E-02,-7.65381E-01
-5.6472272E-02,-7.50732E-01
-5.6471344E-02,-7.50732E-01
-5.6470416E-02,-7.43408E-01
-5.6469488E-02,-7.58057E-01
-5.6468560E-02,-7.50732E-01
-5.6467632E-02,-7.58057E-01
-5.6466704E-02,-7.28760E-01
-5.6465776E-02,-7.72705E-01
-5.6464848E-02,-7.50732E-01
-5.6463920E-02,-7.58057E-01
-5.6462992E-02,-7.58057E-01
-5.6462064E-02,-7.58057E-01
-5.6461136E-02,-7.50732E-01
-5.6460208E-02,-7.65381E-01
-5.6459280E-02,-7.80029E-01
-5.6458352E-02,-7.72705E-01
-5.6457424E-02,-7.50732E-01
-5.6456496E-02,-7.65381E-01
-5.6455568E-02,-7.50732E-01
-5.6454640E-02,-7.65381E-01
-5.6453712E-02,-7.65381E-01
-5.6452784E-02,-7.58057E-01
-5.6451856E-02,-7.43408E-01
-5.6450928E-02,-7.50732E-01
-5.6450000E-02,-7.50732E-01
-5.6449072E-02,-7.50732E-01
-5.6448144E-02,-7.58057E-01
-5.6447216E-02,-7.65381E-01
-5.6446288E-02,-7.50732E-01
-5.6445360E-02,-7.65381E-01
-5.6444432E-02,-7.58057E-01
-5.6443504E-02,-7.50732E-01
-5.6442576E-02,-7.50732E-01
-5.6441648E-02,-7.50732E-01
-5.6440720E-02,-7.58057E-01
-5.6439792E-02,-7.36084E-01
-5.6438864E-02,-7.58057E-01
-5.6437936E-02,-7.72705E-01
-5.6437008E-02,-7.65381E-01
-5.6436080E-02,-7.58057E-01
-5.6435152E-02,-7.28760E-01
-5.6434224E-02,-7.50732E-01
-5.6433296E-02,-7.28760E-01
-5.6432368E-02,-7.72705E-01
-5.6431440E-02,-7.65381E-01
-5.6430512E-02,-7.65381E-01
-5.6429584E-02,-7.43408E-01
-5.6428656E-02,-7.50732E-01
-5.6427728E-02,-7.58057E-01
-5.6426800E-02,-7.72705E-01
-5.6425872E-02,-7.65381E-01
-5.6424944E-02,-7.50732E-01
-5.6424016E-02,-7.50732E-01
-5.6423088E-02,-7.58057E-01
-5.6422160E-02,-7.28760E-01
-5.6421232E-02,-7.43408E-01
-5.6420304E-02,-7.58057E-01
-5.6419376E-02,-7.36084E-01
-5.6418448E-02,-7.58057E-01
-5.6417520E-02,-7.36084E-01
-5.6416592E-02,-7.65381E-01
-5.6415664E-02,-7.58057E-01
-5.6414736E-02,-7.65381E-01
-5.6413808E-02,-7.65381E-01
-5.6412880E-02,-7.58057E-01
-5.6411952E-02,-7.50732E-01
-5.6411024E-02,-7.58057E-01
-5.6410096E-02,-7.50732E-01
-5.6409168E-02,-7.36084E-01
-5.6408240E-02,-7.50732E-01
-5.6407312E-02,-7.65381E-01
-5.6406384E-02,-7.58057E-01
-5.6405456E-02,-7.36084E-01
-5.6404528E-02,-7.72705E-01
-5.6403600E-02,-7.43408E-01
-5.6402672E-02,-7.50732E-01
-5.6401744E-02,-7.50732E-01
-5.6400816E-02,-7.50732E-01
-5.6399888E-02,-7.50732E-01
-5.6398960E-02,-7.65381E-01
-5.6398032E-02,-7.58057E-01
-5.6397104E-02,-7.50732E-01
-5.6396176E-02,-7.72705E-01
-5.6395248E-02,-7.65381E-01
-5.6394320E-02,-7.28760E-01
-5.6393392E-02,-7.50732E-01
-5.6392464E-02,-7.43408E-01
-5.6391536E-02,-7.58057E-01
-5.6390608E-02,-7.72705E-01
-5.6389680E-02,-7.50732E-01
-5.6388752E-02,-7.50732E-01
-5.6387824E-02,-7.58057E-01
-5.6386896E-02,-7.65381E-01
-5.6385968E-02,-7.50732E-01
-5.6385040E-02,-7.65381E-01
-5.6384112E-02,-7.43408E-01
-5.6383184E-02,-7.58057E-01
-5.6382256E-02,-7.50732E-01
-5.6381328E-02,-7.43408E-01
-5.6380400E-02,-7.58057E-01
-5.6379472E-02,-7.43408E-01
-5.6378544E-02,-7.65381E-01
-5.6377616E-02,-7.50732E-01
-5.6376688E-02,-7.43408E-01
-5.6375760E-02,-7.50732E-01
-5.6374832E-02,-7.65381E-01
-5.6373904E-02,-7.65381E-01
-5.6372976E-02,-7.28760E-01
-5.6372048E-02,-7.65381E-01
-5.6371120E-02,-7.50732E-01
-5.6370192E-02,-7.28760E-01
-5.6369264E-02,-7.58057E-01
-5.6368336E-02,-7.58057E-01
-5.6367408E-02,-7.50732E-01
-5.6366480E-02,-7.50732E-01
-5.6365552E-02,-7.65381E-01
-5.6364624E-02,-7.50732E-01
-5.6363696E-02,-7.65381E-01
-5.6362768E-02,-7.65381E-01
-5.6361840E-02,-7.50732E-01
-5.6360912E-02,-7.43408E-01
-5.6359984E-02,-7.50732E-01
-5.6359056E-02,-7.28760E-01
-5.6358128E-02,-7.58057E-01
-5.6357200E-02,-7.58057E-01
-5.6356272E-02,-7.58057E-01
-5.6355344E-02,-7.28760E-01
-5.6354416E-02,-7.50732E-01
-5.6353488E-02,-7.43408E-01
-5.6352560E-02,-7.36084E-01
-5.6351632E-02,-7.36084E-01
-5.6350704E-02,-7.50732E-01
-5.6349776E-02,-7.50732E-01
-5.6348848E-02,-7.50732E-01
-5.6347920E-02,-7.28760E-01
-5.6346992E-02,-7.50732E-01
-5.6346064E-02,-7.50732E-01
-5.6345136E-02,-7.50732E-01
-5.6344208E-02,-7.65381E-01
-5.6343280E-02,-7.50732E-01
-5.6342352E-02,-7.50732E-01
-5.6341424E-02,-7.50732E-01
-5.6340496E-02,-7.50732E-01
-5.6339568E-02,-7.50732E-01
-5.6338640E-02,-7.50732E-01
-5.6337712E-02,-7.28760E-01
-5.6336784E-02,-7.36084E-01
-5.6335856E-02,-7.50732E-01
-5.6334928E-02,-7.50732E-01
-5.6334000E-02,-7.28760E-01
-5.6333072E-02,-7.43408E-01
-5.6332144E-02,-7.50732E-01
-5.6331216E-02,-7.36084E-01
-5.6330288E-02,-7.36084E-01
-5.6329360E-02,-7.58057E-01
-5.6328432E-02,-7.50732E-01
-5.6327504E-02,-7.58057E-01
-5.6326576E-02,-7.58057E-01
-5.6325648E-02,-7.43408E-01
-5.6324720E-02,-7.50732E-01
-5.6323792E-02,-7.36084E-01
-5.6322864E-02,-7.50732E-01
-5.6321936E-02,-7.21436E-01
-5.6321008E-02,-7.43408E-01
-5.6320080E-02,-7.36084E-01
-5.6319152E-02,-7.36084E-01
-5.6318224E-02,-7.28760E-01
-5.6317296E-02,-7.43408E-01
-5.6316368E-02,-7.43408E-01
-5.6315440E-02,-7.28760E-01
-5.6314512E-02,-7.36084E-01
-5.6313584E-02,-7.58057E-01
-5.6312656E-02,-7.28760E-01
-5.6311728E-02,-7.28760E-01
-5.6310800E-02,-7.50732E-01
-5.6309872E-02,-7.50732E-01
-5.6308944E-02,-7.28760E-01
-5.6308016E-02,-7.50732E-01
-5.6307088E-02,-7.58057E-01
-5.6306160E-02,-7.28760E-01
-5.6305232E-02,-7.36084E-01
-5.6304304E-02,-7.58057E-01
-5.6303376E-02,-7.36084E-01
-5.6302448E-02,-7.28760E-01
-5.6301520E-02,-7.65381E-01
-5.6300592E-02,-7.36084E-01
-5.6299664E-02,-7.43408E-01
-5.6298736E-02,-7.28760E-01
-5.6297808E-02,-7.43408E-01
-5.6296880E-02,-7.50732E-01
-5.6295952E-02,-7.28760E-01
-5.6295024E-02,-7.50732E-01
-5.6294096E-02,-7.36084E-01
-5.6293168E-02,-7.43408E-01
-5.6292240E-02,-7.50732E-01
-5.6291312E-02,-7.50732E-01
-5.6290384E-02,-7.28760E-01
-5.6289456E-02,-7.58057E-01
-5.6288528E-02,-7.50732E-01
-5.6287600E-02,-7.43408E-01
-5.6286672E-02,-7.58057E-01
-5.6285744E-02,-7.50732E-01
-5.6284816E-02,-7.50732E-01
-5.6283888E-02,-7.36084E-01
-5.6282960E-02,-7.36084E-01
-5.6282032E-02,-7.36084E-01
-5.6281104E-02,-7.43408E-01
-5.6280176E-02,-7.14111E-01
-5.6279248E-02,-7.58057E-01
-5.6278320E-02,-7.28760E-01
-5.6277392E-02,-7.50732E-01
-5.6276464E-02,-7.28760E-01
-5.6275536E-02,-7.28760E-01
-5.6274608E-02,-7.50732E-01
-5.6273680E-02,-7.50732E-01
-5.6272752E-02,-7.43408E-01
-5.6271824E-02,-7.28760E-01
-5.6270896E-02,-7.28760E-01
-5.6269968E-02,-7.28760E-01
-5.6269040E-02,-7.28760E-01
-5.6268112E-02,-7.50732E-01
-5.6267184E-02,-7.21436E-01
-5.6266256E-02,-7.36084E-01
-5.6265328E-02,-7.36084E-01
-5.6264400E-02,-7.65381E-01
-5.6263472E-02,-7.50732E-01
-5.6262544E-02,-7.28760E-01
-5.6261616E-02,-7.21436E-01
-5.6260688E-02,-7.36084E-01
-5.6259760E-02,-7.36084E-01
-5.6258832E-02,-7.58057E-01
-5.6257904E-02,-7.28760E-01
-5.6256976E-02,-7.43408E-01
-5.6256048E-02,-7.43408E-01
-5.6255120E-02,-7.43408E-01
-5.6254192E-02,-7.28760E-01
-5.6253264E-02,-7.43408E-01
-5.6252336E-02,-7.43408E-01
-5.6251408E-02,-7.28760E-01
-5.6250480E-02,-7.36084E-01
-5.6249552E-02,-7.21436E-01
-5.6248624E-02,-7.50732E-01
-5.6247696E-02,-7.28760E-01
-5.6246768E-02,-7.50732E-01
-5.6245840E-02,-7.28760E-01
-5.6244912E-02,-7.65381E-01
-5.6243984E-02,-7.43408E-01
-5.6243056E-02,-7.28760E-01
-5.6242128E-02,-7.28760E-01
-5.6241200E-02,-7.58057E-01
-5.6240272E-02,-7.21436E-01
-5.6239344E-02,-7.36084E-01
-5.6238416E-02,-7.28760E-01
-5.6237488E-02,-7.28760E-01
-5.6236560E-02,-7.21436E-01
-5.6235632E-02,-7.36084E-01
-5.6234704E-02,-7.28760E-01
-5.6233776E-02,-7.58057E-01
-5.6232848E-02,-7.36084E-01
-5.6231920E-02,-7.43408E-01
-5.6230992E-02,-7.43408E-01
-5.6230064E-02,-7.43408E-01
-5.6229136E-02,-7.06787E-01
-5.6228208E-02,-7.36084E-01
-5.6227280E-02,-7.65381E-01
-5.6226352E-02,-7.50732E-01
-5.6225424E-02,-7.50732E-01
-5.6224496E-02,-7.50732E-01
-5.6223568E-02,-7.50732E-01
-5.6222640E-02,-7.28760E-01
-5.6221712E-02,-7.50732E-01
-5.6220784E-02,-7.58057E-01
-5.6219856E-02,-7.43408E-01
-5.6218928E-02,-7.43408E-01
-5.6218000E-02,-7.43408E-01
-5.6217072E-02,-7.43408E-01
-5.6216144E-02,-7.50732E-01
-5.6215216E-02,-7.36084E-01
