in s,C1 in V
-4.832244E-04,2.38623E+00
-4.832208E-04,2.38623E+00
-4.832172E-04,2.40576E+00
-4.832136E-04,2.39600E+00
-4.832100E-04,2.41064E+00
-4.832064E-04,2.40576E+00
-4.832028E-04,2.39600E+00
-4.831992E-04,2.40088E+00
-4.831956E-04,2.39111E+00
-4.831920E-04,2.38623E+00
-4.831884E-04,2.39111E+00
-4.831848E-04,2.39111E+00
-4.831812E-04,2.39111E+00
-4.831776E-04,2.40088E+00
-4.831740E-04,2.39600E+00
-4.831704E-04,2.38135E+00
-4.831668E-04,2.39600E+00
-4.831632E-04,2.39111E+00
-4.831596E-04,2.39600E+00
-4.831560E-04,2.40576E+00
-4.831524E-04,2.40576E+00
-4.831488E-04,2.40088E+00
-4.831452E-04,2.40088E+00
-4.831416E-04,2.40088E+00
-4.831380E-04,2.36670E+00
-4.831344E-04,2.39111E+00
-4.831308E-04,2.40088E+00
-4.831272E-04,2.39600E+00
-4.831236E-04,2.39111E+00
-4.831200E-04,2.39111E+00
-4.831164E-04,2.38623E+00
-4.831128E-04,2.37646E+00
-4.831092E-04,2.39600E+00
-4.831056E-04,2.38623E+00
-4.831020E-04,2.39600E+00
-4.830984E-04,2.37646E+00
-4.830948E-04,2.41064E+00
-4.830912E-04,2.39600E+00
-4.830876E-04,2.39600E+00
-4.830840E-04,2.38623E+00
-4.830804E-04,2.37158E+00
-4.830768E-04,2.39111E+00
-4.830732E-04,2.40088E+00
-4.830696E-04,2.39600E+00
-4.830660E-04,2.39600E+00
-4.830624E-04,2.37646E+00
-4.830588E-04,2.39111E+00
-4.830552E-04,2.39111E+00
-4.830516E-04,2.38623E+00
-4.830480E-04,2.39111E+00
-4.830444E-04,2.38135E+00
-4.830408E-04,2.39111E+00
-4.830372E-04,2.39600E+00
-4.830336E-04,2.38623E+00
-4.830300E-04,2.38135E+00
-4.830264E-04,2.38623E+00
-4.830228E-04,2.38135E+00
-4.830192E-04,2.39111E+00
-4.830156E-04,2.39600E+00
-4.830120E-04,2.37646E+00
-4.830084E-04,2.39111E+00
-4.830048E-04,2.38135E+00
-4.830012E-04,2.37646E+00
-4.829976E-04,2.38135E+00
-4.829940E-04,2.39600E+00
-4.829904E-04,2.38135E+00
-4.829868E-04,2.39111E+00
-4.829832E-04,2.40576E+00
-4.829796E-04,2.38623E+00
-4.829760E-04,2.37646E+00
-4.829724E-04,2.39600E+00
-4.829688E-04,2.37158E+00
-4.829652E-04,2.39111E+00
-4.829616E-04,2.38135E+00
-4.829580E-04,2.38623E+00
-4.829544E-04,2.38135E+00
-4.829508E-04,2.39111E+00
-4.829472E-04,2.39111E+00
-4.829436E-04,2.39111E+00
-4.829400E-04,2.38623E+00
-4.829364E-04,2.39600E+00
-4.829328E-04,2.39111E+00
-4.829292E-04,2.40576E+00
-4.829256E-04,2.39111E+00
-4.829220E-04,2.40576E+00
-4.829184E-04,2.39111E+00
-4.829148E-04,2.38135E+00
-4.829112E-04,2.38623E+00
-4.829076E-04,2.39600E+00
-4.829040E-04,2.37646E+00
-4.829004E-04,2.40088E+00
-4.828968E-04,2.38135E+00
-4.828932E-04,2.37646E+00
-4.828896E-04,2.38623E+00
-4.828860E-04,2.39600E+00
-4.828824E-04,2.38623E+00
-4.828788E-04,2.38623E+00
-4.828752E-04,2.38135E+00
-4.828716E-04,2.36670E+00
-4.828680E-04,2.37158E+00
-4.828644E-04,2.38135E+00
-4.828608E-04,2.37158E+00
-4.828572E-04,2.40088E+00
-4.828536E-04,2.38135E+00
-4.828500E-04,2.39111E+00
-4.828464E-04,2.38623E+00
-4.828428E-04,2.39600E+00
-4.828392E-04,2.38623E+00
-4.828356E-04,2.37158E+00
-4.828320E-04,2.39600E+00
-4.828284E-04,2.38135E+00
-4.828248E-04,2.38623E+00
-4.828212E-04,2.37158E+00
-4.828176E-04,2.39111E+00
-4.828140E-04,2.38135E+00
-4.828104E-04,2.38135E+00
-4.828068E-04,2.38135E+00
-4.828032E-04,2.38135E+00
-4.827996E-04,2.38623E+00
-4.827960E-04,2.39600E+00
-4.827924E-04,2.39600E+00
-4.827888E-04,2.38623E+00
-4.827852E-04,2.37646E+00
-4.827816E-04,2.37158E+00
-4.827780E-04,2.38135E+00
-4.827744E-04,2.38623E+00
-4.827708E-04,2.38623E+00
-4.827672E-04,2.39111E+00
-4.827636E-04,2.38135E+00
-4.827600E-04,2.39600E+00
-4.827564E-04,2.39111E+00
-4.827528E-04,2.37158E+00
-4.827492E-04,2.39111E+00
-4.827456E-04,2.37646E+00
-4.827420E-04,2.39111E+00
-4.827384E-04,2.38623E+00
-4.827348E-04,2.37158E+00
-4.827312E-04,2.38135E+00
-4.827276E-04,2.39111E+00
-4.827240E-04,2.37646E+00
-4.827204E-04,2.39600E+00
-4.827168E-04,2.38135E+00
-4.827132E-04,2.38623E+00
-4.827096E-04,2.36670E+00
-4.827060E-04,2.38135E+00
-4.827024E-04,2.38135E+00
-4.826988E-04,2.38623E+00
-4.826952E-04,2.39111E+00
-4.826916E-04,2.39111E+00
-4.826880E-04,2.37646E+00
-4.826844E-04,2.38135E+00
-4.826808E-04,2.39111E+00
-4.826772E-04,2.39111E+00
-4.826736E-04,2.38623E+00
-4.826700E-04,2.37646E+00
-4.826664E-04,2.37646E+00
-4.826628E-04,2.38135E+00
-4.826592E-04,2.37646E+00
-4.826556E-04,2.38623E+00
-4.826520E-04,2.37646E+00
-4.826484E-04,2.37646E+00
-4.826448E-04,2.37646E+00
-4.826412E-04,2.39600E+00
-4.826376E-04,2.37646E+00
-4.826340E-04,2.37646E+00
-4.826304E-04,2.38135E+00
-4.826268E-04,2.38623E+00
-4.826232E-04,2.39600E+00
-4.826196E-04,2.37158E+00
-4.826160E-04,2.38135E+00
-4.826124E-04,2.37646E+00
-4.826088E-04,2.38623E+00
-4.826052E-04,2.37646E+00
-4.826016E-04,2.37646E+00
-4.825980E-04,2.39111E+00
-4.825944E-04,2.37646E+00
-4.825908E-04,2.38135E+00
-4.825872E-04,2.38623E+00
-4.825836E-04,2.39111E+00
-4.825800E-04,2.38135E+00
-4.825764E-04,2.37158E+00
-4.825728E-04,2.38623E+00
-4.825692E-04,2.39600E+00
-4.825656E-04,2.39111E+00
-4.825620E-04,2.36670E+00
-4.825584E-04,2.36182E+00
-4.825548E-04,2.38135E+00
-4.825512E-04,2.38135E+00
-4.825476E-04,2.39111E+00
-4.825440E-04,2.39111E+00
-4.825404E-04,2.38135E+00
-4.825368E-04,2.37646E+00
-4.825332E-04,2.39600E+00
-4.825296E-04,2.36670E+00
-4.825260E-04,2.39600E+00
-4.825224E-04,2.36670E+00
-4.825188E-04,2.37646E+00
-4.825152E-04,2.36182E+00
-4.825116E-04,2.37158E+00
-4.825080E-04,2.36670E+00
-4.825044E-04,2.37646E+00
-4.825008E-04,2.38135E+00
-4.824972E-04,2.37646E+00
-4.824936E-04,2.38135E+00
-4.824900E-04,2.38623E+00
-4.824864E-04,2.37646E+00
-4.824828E-04,2.38623E+00
-4.824792E-04,2.37646E+00
-4.824756E-04,2.39600E+00
-4.824720E-04,2.36670E+00
-4.824684E-04,2.39111E+00
-4.824648E-04,2.37158E+00
-4.824612E-04,2.39600E+00
-4.824576E-04,2.38135E+00
-4.824540E-04,2.38623E+00
-4.824504E-04,2.38623E+00
-4.824468E-04,2.38623E+00
-4.824432E-04,2.37646E+00
-4.824396E-04,2.38623E+00
-4.824360E-04,2.37646E+00
-4.824324E-04,2.37646E+00
-4.824288E-04,2.37646E+00
-4.824252E-04,2.38623E+00
-4.824216E-04,2.38135E+00
-4.824180E-04,2.38135E+00
-4.824144E-04,2.36670E+00
-4.824108E-04,2.37646E+00
-4.824072E-04,2.37158E+00
-4.824036E-04,2.38623E+00
-4.824000E-04,2.37646E+00
-4.823964E-04,2.38623E+00
-4.823928E-04,2.36670E+00
-4.823892E-04,2.38623E+00
-4.823856E-04,2.36670E+00
-4.823820E-04,2.38623E+00
-4.823784E-04,2.37646E+00
-4.823748E-04,2.38135E+00
-4.823712E-04,2.37646E+00
-4.823676E-04,2.38135E+00
-4.823640E-04,2.38135E+00
-4.823604E-04,2.40088E+00
-4.823568E-04,2.39111E+00
-4.823532E-04,2.37158E+00
-4.823496E-04,2.36182E+00
-4.823460E-04,2.37646E+00
-4.823424E-04,2.37646E+00
-4.823388E-04,2.37158E+00
-4.823352E-04,2.35693E+00
-4.823316E-04,2.36182E+00
-4.823280E-04,2.37646E+00
-4.823244E-04,2.38623E+00
-4.823208E-04,2.37646E+00
-4.823172E-04,2.39111E+00
-4.823136E-04,2.39111E+00
-4.823100E-04,2.38623E+00
-4.823064E-04,2.38623E+00
-4.823028E-04,2.38135E+00
-4.822992E-04,2.36670E+00
-4.822956E-04,2.37646E+00
-4.822920E-04,2.37158E+00
-4.822884E-04,2.37158E+00
-4.822848E-04,2.38135E+00
-4.822812E-04,2.37646E+00
-4.822776E-04,2.37646E+00
-4.822740E-04,2.36670E+00
-4.822704E-04,2.38135E+00
-4.822668E-04,2.37158E+00
-4.822632E-04,2.37646E+00
-4.822596E-04,2.37646E+00
-4.822560E-04,2.38623E+00
-4.822524E-04,2.38135E+00
-4.822488E-04,2.37646E+00
-4.822452E-04,2.36670E+00
-4.822416E-04,2.37158E+00
-4.822380E-04,2.37158E+00
-4.822344E-04,2.38135E+00
-4.822308E-04,2.37646E+00
-4.822272E-04,2.38623E+00
-4.822236E-04,2.38135E+00
-4.822200E-04,2.38135E+00
-4.822164E-04,2.36670E+00
-4.822128E-04,2.37646E+00
-4.822092E-04,2.38135E+00
-4.822056E-04,2.38135E+00
-4.822020E-04,2.37646E+00
-4.821984E-04,2.39111E+00
-4.821948E-04,2.38623E+00
-4.821912E-04,2.39111E+00
-4.821876E-04,2.38135E+00
-4.821840E-04,2.37158E+00
-4.821804E-04,2.38623E+00
-4.821768E-04,2.37646E+00
-4.821732E-04,2.37646E+00
-4.821696E-04,2.39111E+00
-4.821660E-04,2.39600E+00
-4.821624E-04,2.39111E+00
-4.821588E-04,2.36182E+00
-4.821552E-04,2.35693E+00
-4.821516E-04,2.36670E+00
-4.821480E-04,2.36670E+00
-4.821444E-04,2.36670E+00
-4.821408E-04,2.38135E+00
-4.821372E-04,2.38135E+00
-4.821336E-04,2.38135E+00
-4.821300E-04,2.38135E+00
-4.821264E-04,2.38623E+00
-4.821228E-04,2.37646E+00
-4.821192E-04,2.35693E+00
-4.821156E-04,2.37646E+00
-4.821120E-04,2.37158E+00
-4.821084E-04,2.38623E+00
-4.821048E-04,2.38135E+00
-4.821012E-04,2.37158E+00
-4.820976E-04,2.36182E+00
-4.820940E-04,2.38135E+00
-4.820904E-04,2.37646E+00
-4.820868E-04,2.39111E+00
-4.820832E-04,2.37158E+00
-4.820796E-04,2.40576E+00
-4.820760E-04,2.36670E+00
-4.820724E-04,2.37646E+00
-4.820688E-04,2.39111E+00
-4.820652E-04,2.38135E+00
-4.820616E-04,2.37158E+00
-4.820580E-04,2.39600E+00
-4.820544E-04,2.37646E+00
-4.820508E-04,2.38135E+00
-4.820472E-04,2.39111E+00
-4.820436E-04,2.37158E+00
-4.820400E-04,2.38135E+00
-4.820364E-04,2.37646E+00
-4.820328E-04,2.38135E+00
-4.820292E-04,2.38135E+00
-4.820256E-04,2.38135E+00
-4.820220E-04,2.38135E+00
-4.820184E-04,2.38135E+00
-4.820148E-04,2.38623E+00
-4.820112E-04,2.38135E+00
-4.820076E-04,2.37646E+00
-4.820040E-04,2.36670E+00
-4.820004E-04,2.39111E+00
-4.819968E-04,2.37646E+00
-4.819932E-04,2.38135E+00
-4.819896E-04,2.38623E+00
-4.819860E-04,2.38135E+00
-4.819824E-04,2.37158E+00
-4.819788E-04,2.37646E+00
-4.819752E-04,2.37646E+00
-4.819716E-04,2.39600E+00
-4.819680E-04,2.39600E+00
-4.819644E-04,2.38135E+00
-4.819608E-04,2.38135E+00
-4.819572E-04,2.38135E+00
-4.819536E-04,2.38135E+00
-4.819500E-04,2.38135E+00
-4.819464E-04,2.37646E+00
-4.819428E-04,2.38623E+00
-4.819392E-04,2.38135E+00
-4.819356E-04,2.38623E+00
-4.819320E-04,2.37158E+00
-4.819284E-04,2.37646E+00
-4.819248E-04,2.38623E+00
-4.819212E-04,2.39600E+00
-4.819176E-04,2.37646E+00
-4.819140E-04,2.38623E+00
-4.819104E-04,2.38135E+00
-4.819068E-04,2.40576E+00
-4.819032E-04,2.37646E+00
-4.818996E-04,2.39600E+00
-4.818960E-04,2.37158E+00
-4.818924E-04,2.38135E+00
-4.818888E-04,2.38135E+00
-4.818852E-04,2.38135E+00
-4.818816E-04,2.37646E+00
-4.818780E-04,2.38623E+00
-4.818744E-04,2.38623E+00
-4.818708E-04,2.37158E+00
-4.818672E-04,2.37158E+00
-4.818636E-04,2.38135E+00
-4.818600E-04,2.38623E+00
-4.818564E-04,2.38623E+00
-4.818528E-04,2.38135E+00
-4.818492E-04,2.37646E+00
-4.818456E-04,2.37646E+00
-4.818420E-04,2.37646E+00
-4.818384E-04,2.38135E+00
-4.818348E-04,2.39111E+00
-4.818312E-04,2.37646E+00
-4.818276E-04,2.39600E+00
-4.818240E-04,2.37646E+00
-4.818204E-04,2.38135E+00
-4.818168E-04,2.38135E+00
-4.818132E-04,2.39600E+00
-4.818096E-04,2.38135E+00
-4.818060E-04,2.39111E+00
-4.818024E-04,2.38623E+00
-4.817988E-04,2.39600E+00
-4.817952E-04,2.38135E+00
-4.817916E-04,2.38135E+00
-4.817880E-04,2.39111E+00
-4.817844E-04,2.41064E+00
-4.817808E-04,2.38623E+00
-4.817772E-04,2.38623E+00
-4.817736E-04,2.37646E+00
-4.817700E-04,2.38623E+00
-4.817664E-04,2.37646E+00
-4.817628E-04,2.39600E+00
-4.817592E-04,2.39600E+00
-4.817556E-04,2.36670E+00
-4.817520E-04,2.38135E+00
-4.817484E-04,2.39600E+00
-4.817448E-04,2.39111E+00
-4.817412E-04,2.38623E+00
-4.817376E-04,2.38135E+00
-4.817340E-04,2.39600E+00
-4.817304E-04,2.39600E+00
-4.817268E-04,2.39111E+00
-4.817232E-04,2.37158E+00
-4.817196E-04,2.38135E+00
-4.817160E-04,2.37158E+00
-4.817124E-04,2.39111E+00
-4.817088E-04,2.39111E+00
-4.817052E-04,2.39600E+00
-4.817016E-04,2.38135E+00
-4.816980E-04,2.38135E+00
-4.816944E-04,2.38135E+00
-4.816908E-04,2.38135E+00
-4.816872E-04,2.38135E+00
-4.816836E-04,2.38135E+00
-4.816800E-04,2.39111E+00
-4.816764E-04,2.39111E+00
-4.816728E-04,2.40576E+00
-4.816692E-04,2.38623E+00
-4.816656E-04,2.37646E+00
-4.816620E-04,2.40576E+00
-4.816584E-04,2.38135E+00
-4.816548E-04,2.38135E+00
-4.816512E-04,2.38135E+00
-4.816476E-04,2.39600E+00
-4.816440E-04,2.40576E+00
-4.816404E-04,2.39111E+00
-4.816368E-04,2.39111E+00
-4.816332E-04,2.39600E+00
-4.816296E-04,2.38135E+00
-4.816260E-04,2.39600E+00
-4.816224E-04,2.39111E+00
-4.816188E-04,2.39111E+00
-4.816152E-04,2.38135E+00
-4.816116E-04,2.39600E+00
-4.816080E-04,2.39600E+00
-4.816044E-04,2.37158E+00
-4.816008E-04,2.39111E+00
-4.815972E-04,2.39111E+00
-4.815936E-04,2.37646E+00
-4.815900E-04,2.39600E+00
-4.815864E-04,2.39111E+00
-4.815828E-04,2.38135E+00
-4.815792E-04,2.38135E+00
-4.815756E-04,2.39600E+00
-4.815720E-04,2.39111E+00
-4.815684E-04,2.38623E+00
-4.815648E-04,2.38623E+00
-4.815612E-04,2.39600E+00
-4.815576E-04,2.39111E+00
-4.815540E-04,2.39600E+00
-4.815504E-04,2.39111E+00
-4.815468E-04,2.37646E+00
-4.815432E-04,2.38135E+00
-4.815396E-04,2.39600E+00
-4.815360E-04,2.38135E+00
-4.815324E-04,2.39111E+00
-4.815288E-04,2.40088E+00
-4.815252E-04,2.38623E+00
-4.815216E-04,2.38623E+00
-4.815180E-04,2.39600E+00
-4.815144E-04,2.39111E+00
-4.815108E-04,2.39111E+00
-4.815072E-04,2.39600E+00
-4.815036E-04,2.40088E+00
-4.815000E-04,2.40576E+00
-4.814964E-04,2.40088E+00
-4.814928E-04,2.40088E+00
-4.814892E-04,2.40088E+00
-4.814856E-04,2.37646E+00
-4.814820E-04,2.39600E+00
-4.814784E-04,2.39111E+00
-4.814748E-04,2.41064E+00
-4.814712E-04,2.39600E+00
-4.814676E-04,2.39111E+00
-4.814640E-04,2.38623E+00
-4.814604E-04,2.40576E+00
-4.814568E-04,2.38135E+00
-4.814532E-04,2.39600E+00
-4.814496E-04,2.39600E+00
-4.814460E-04,2.37646E+00
-4.814424E-04,2.39111E+00
-4.814388E-04,2.39600E+00
-4.814352E-04,2.39111E+00
-4.814316E-04,2.40576E+00
-4.814280E-04,2.40088E+00
-4.814244E-04,2.41553E+00
-4.814208E-04,2.37646E+00
-4.814172E-04,2.38135E+00
-4.814136E-04,2.39600E+00
-4.814100E-04,2.40088E+00
-4.814064E-04,2.39600E+00
-4.814028E-04,2.40576E+00
-4.813992E-04,2.39111E+00
-4.813956E-04,2.40576E+00
-4.813920E-04,2.39600E+00
-4.813884E-04,2.41064E+00
-4.813848E-04,2.40576E+00
-4.813812E-04,2.39111E+00
-4.813776E-04,2.38623E+00
-4.813740E-04,2.39600E+00
-4.813704E-04,2.39111E+00
-4.813668E-04,2.41553E+00
-4.813632E-04,2.39600E+00
-4.813596E-04,2.41064E+00
-4.813560E-04,2.41064E+00
-4.813524E-04,2.39600E+00
-4.813488E-04,2.39111E+00
-4.813452E-04,2.40088E+00
-4.813416E-04,2.40088E+00
-4.813380E-04,2.39111E+00
-4.813344E-04,2.39111E+00
-4.813308E-04,2.41064E+00
-4.813272E-04,2.38135E+00
-4.813236E-04,2.40576E+00
-4.813200E-04,2.41064E+00
-4.813164E-04,2.39600E+00
-4.813128E-04,2.39600E+00
-4.813092E-04,2.41064E+00
-4.813056E-04,2.40576E+00
-4.813020E-04,2.39600E+00
-4.812984E-04,2.41064E+00
-4.812948E-04,2.40088E+00
-4.812912E-04,2.41064E+00
-4.812876E-04,2.40088E+00
-4.812840E-04,2.39600E+00
-4.812804E-04,2.41064E+00
-4.812768E-04,2.40088E+00
-4.812732E-04,2.41064E+00
-4.812696E-04,2.40576E+00
-4.812660E-04,2.40088E+00
-4.812624E-04,2.41064E+00
-4.812588E-04,2.39600E+00
-4.812552E-04,2.40088E+00
-4.812516E-04,2.39600E+00
-4.812480E-04,2.39600E+00
-4.812444E-04,2.39600E+00
-4.812408E-04,2.41064E+00
-4.812372E-04,2.40088E+00
-4.812336E-04,2.39600E+00
-4.812300E-04,2.40088E+00
-4.812264E-04,2.39600E+00
-4.812228E-04,2.41064E+00
-4.812192E-04,2.39111E+00
-4.812156E-04,2.41553E+00
-4.812120E-04,2.38623E+00
-4.812084E-04,2.41064E+00
-4.812048E-04,2.40576E+00
-4.812012E-04,2.41553E+00
-4.811976E-04,2.41553E+00
-4.811940E-04,2.41553E+00
-4.811904E-04,2.41553E+00
-4.811868E-04,2.41064E+00
-4.811832E-04,2.40576E+00
-4.811796E-04,2.40576E+00
-4.811760E-04,2.41064E+00
-4.811724E-04,2.42529E+00
-4.811688E-04,2.41064E+00
-4.811652E-04,2.40576E+00
-4.811616E-04,2.41064E+00
-4.811580E-04,2.41064E+00
-4.811544E-04,2.41064E+00
-4.811508E-04,2.41553E+00
-4.811472E-04,2.41553E+00
-4.811436E-04,2.40088E+00
-4.811400E-04,2.40088E+00
-4.811364E-04,2.42529E+00
-4.811328E-04,2.39600E+00
-4.811292E-04,2.42041E+00
-4.811256E-04,2.40576E+00
-4.811220E-04,2.41064E+00
-4.811184E-04,2.41553E+00
-4.811148E-04,2.39600E+00
-4.811112E-04,2.41064E+00
-4.811076E-04,2.40576E+00
-4.811040E-04,2.41553E+00
-4.811004E-04,2.41064E+00
-4.810968E-04,2.40088E+00
-4.810932E-04,2.41064E+00
-4.810896E-04,2.40576E+00
-4.810860E-04,2.41553E+00
-4.810824E-04,2.42041E+00
-4.810788E-04,2.41553E+00
-4.810752E-04,2.41553E+00
-4.810716E-04,2.42529E+00
-4.810680E-04,2.41064E+00
-4.810644E-04,2.41553E+00
-4.810608E-04,2.42041E+00
-4.810572E-04,2.41553E+00
-4.810536E-04,2.41064E+00
-4.810500E-04,2.41064E+00
-4.810464E-04,2.42529E+00
-4.810428E-04,2.41553E+00
-4.810392E-04,2.41064E+00
-4.810356E-04,2.41553E+00
-4.810320E-04,2.42529E+00
-4.810284E-04,2.43018E+00
-4.810248E-04,2.43018E+00
-4.810212E-04,2.41064E+00
-4.810176E-04,2.41553E+00
-4.810140E-04,2.41553E+00
-4.810104E-04,2.40576E+00
-4.810068E-04,2.41553E+00
-4.810032E-04,2.42041E+00
-4.809996E-04,2.42529E+00
-4.809960E-04,2.42529E+00
-4.809924E-04,2.41553E+00
-4.809888E-04,2.41064E+00
-4.809852E-04,2.42041E+00
-4.809816E-04,2.40088E+00
-4.809780E-04,2.42041E+00
-4.809744E-04,2.42041E+00
-4.809708E-04,2.42041E+00
-4.809672E-04,2.41064E+00
-4.809636E-04,2.41553E+00
-4.809600E-04,2.41553E+00
-4.809564E-04,2.42041E+00
-4.809528E-04,2.42529E+00
-4.809492E-04,2.40088E+00
-4.809456E-04,2.40576E+00
-4.809420E-04,2.43018E+00
-4.809384E-04,2.41553E+00
-4.809348E-04,2.43018E+00
-4.809312E-04,2.40576E+00
-4.809276E-04,2.42041E+00
-4.809240E-04,2.41553E+00
-4.809204E-04,2.41064E+00
-4.809168E-04,2.41553E+00
-4.809132E-04,2.41553E+00
-4.809096E-04,2.41064E+00
-4.809060E-04,2.41553E+00
-4.809024E-04,2.42529E+00
-4.808988E-04,2.43018E+00
-4.808952E-04,2.43018E+00
-4.808916E-04,2.41064E+00
-4.808880E-04,2.41553E+00
-4.808844E-04,2.42529E+00
-4.808808E-04,2.41553E+00
-4.808772E-04,2.41064E+00
-4.808736E-04,2.43018E+00
-4.808700E-04,2.43506E+00
-4.808664E-04,2.43994E+00
-4.808628E-04,2.41553E+00
-4.808592E-04,2.42529E+00
-4.808556E-04,2.43994E+00
-4.808520E-04,2.43018E+00
-4.808484E-04,2.43018E+00
-4.808448E-04,2.42529E+00
-4.808412E-04,2.42041E+00
-4.808376E-04,2.42529E+00
-4.808340E-04,2.42041E+00
-4.808304E-04,2.42041E+00
-4.808268E-04,2.43506E+00
-4.808232E-04,2.42529E+00
-4.808196E-04,2.43506E+00
-4.808160E-04,2.43018E+00
-4.808124E-04,2.42041E+00
-4.808088E-04,2.42041E+00
-4.808052E-04,2.43506E+00
-4.808016E-04,2.43018E+00
-4.807980E-04,2.42041E+00
-4.807944E-04,2.42041E+00
-4.807908E-04,2.44971E+00
-4.807872E-04,2.43506E+00
-4.807836E-04,2.43018E+00
-4.807800E-04,2.42041E+00
-4.807764E-04,2.42529E+00
-4.807728E-04,2.42041E+00
-4.807692E-04,2.43506E+00
-4.807656E-04,2.41553E+00
-4.807620E-04,2.43018E+00
-4.807584E-04,2.43018E+00
-4.807548E-04,2.43506E+00
-4.807512E-04,2.41064E+00
-4.807476E-04,2.44482E+00
-4.807440E-04,2.42529E+00
-4.807404E-04,2.42529E+00
-4.807368E-04,2.43018E+00
-4.807332E-04,2.44971E+00
-4.807296E-04,2.44482E+00
-4.807260E-04,2.43018E+00
-4.807224E-04,2.42529E+00
-4.807188E-04,2.43506E+00
-4.807152E-04,2.43018E+00
-4.807116E-04,2.43506E+00
-4.807080E-04,2.43018E+00
-4.807044E-04,2.43018E+00
-4.807008E-04,2.42041E+00
-4.806972E-04,2.43994E+00
-4.806936E-04,2.43018E+00
-4.806900E-04,2.43506E+00
-4.806864E-04,2.42529E+00
-4.806828E-04,2.43994E+00
-4.806792E-04,2.42041E+00
-4.806756E-04,2.44971E+00
-4.806720E-04,2.43994E+00
-4.806684E-04,2.43018E+00
-4.806648E-04,2.43994E+00
-4.806612E-04,2.42529E+00
-4.806576E-04,2.43018E+00
-4.806540E-04,2.42529E+00
-4.806504E-04,2.42529E+00
-4.806468E-04,2.44482E+00
-4.806432E-04,2.44971E+00
-4.806396E-04,2.43018E+00
-4.806360E-04,2.43018E+00
-4.806324E-04,2.43018E+00
-4.806288E-04,2.43506E+00
-4.806252E-04,2.42041E+00
-4.806216E-04,2.43506E+00
-4.806180E-04,2.44971E+00
-4.806144E-04,2.43018E+00
-4.806108E-04,2.42529E+00
-4.806072E-04,2.42041E+00
-4.806036E-04,2.42529E+00
-4.806000E-04,2.43506E+00
-4.805964E-04,2.43506E+00
-4.805928E-04,2.43994E+00
-4.805892E-04,2.43506E+00
-4.805856E-04,2.43994E+00
-4.805820E-04,2.43994E+00
-4.805784E-04,2.44482E+00
-4.805748E-04,2.43506E+00
-4.805712E-04,2.43018E+00
-4.805676E-04,2.44971E+00
-4.805640E-04,2.43506E+00
-4.805604E-04,2.44482E+00
-4.805568E-04,2.42041E+00
-4.805532E-04,2.45459E+00
-4.805496E-04,2.43506E+00
-4.805460E-04,2.45459E+00
-4.805424E-04,2.44482E+00
-4.805388E-04,2.43506E+00
-4.805352E-04,2.42041E+00
-4.805316E-04,2.44482E+00
-4.805280E-04,2.44482E+00
-4.805244E-04,2.44971E+00
-4.805208E-04,2.43506E+00
-4.805172E-04,2.44482E+00
-4.805136E-04,2.43018E+00
-4.805100E-04,2.44971E+00
-4.805064E-04,2.44971E+00
-4.805028E-04,2.44971E+00
-4.804992E-04,2.45459E+00
-4.804956E-04,2.44971E+00
-4.804920E-04,2.43506E+00
-4.804884E-04,2.44971E+00
-4.804848E-04,2.43506E+00
-4.804812E-04,2.44971E+00
-4.804776E-04,2.43018E+00
-4.804740E-04,2.43506E+00
-4.804704E-04,2.43506E+00
-4.804668E-04,2.43506E+00
-4.804632E-04,2.44482E+00
-4.804596E-04,2.44482E+00
-4.804560E-04,2.43994E+00
-4.804524E-04,2.44482E+00
-4.804488E-04,2.44971E+00
-4.804452E-04,2.43994E+00
-4.804416E-04,2.44971E+00
-4.804380E-04,2.43994E+00
-4.804344E-04,2.44482E+00
-4.804308E-04,2.44482E+00
-4.804272E-04,2.44971E+00
-4.804236E-04,2.45459E+00
-4.804200E-04,2.43506E+00
-4.804164E-04,2.46924E+00
-4.804128E-04,2.43506E+00
-4.804092E-04,2.44482E+00
-4.804056E-04,2.46436E+00
-4.804020E-04,2.46436E+00
-4.803984E-04,2.43506E+00
-4.803948E-04,2.46436E+00
-4.803912E-04,2.44482E+00
-4.803876E-04,2.46436E+00
-4.803840E-04,2.44971E+00
-4.803804E-04,2.44971E+00
-4.803768E-04,2.46436E+00
-4.803732E-04,2.44971E+00
-4.803696E-04,2.44971E+00
-4.803660E-04,2.45459E+00
-4.803624E-04,2.44971E+00
-4.803588E-04,2.46436E+00
-4.803552E-04,2.44971E+00
-4.803516E-04,2.46924E+00
-4.803480E-04,2.45459E+00
-4.803444E-04,2.45459E+00
-4.803408E-04,2.45459E+00
-4.803372E-04,2.44482E+00
-4.803336E-04,2.45459E+00
-4.803300E-04,2.44971E+00
-4.803264E-04,2.45459E+00
-4.803228E-04,2.45459E+00
-4.803192E-04,2.46436E+00
-4.803156E-04,2.44971E+00
-4.803120E-04,2.44482E+00
-4.803084E-04,2.46924E+00
-4.803048E-04,2.44971E+00
-4.803012E-04,2.45947E+00
-4.802976E-04,2.46924E+00
-4.802940E-04,2.43994E+00
-4.802904E-04,2.44482E+00
-4.802868E-04,2.44971E+00
-4.802832E-04,2.45459E+00
-4.802796E-04,2.45947E+00
-4.802760E-04,2.43506E+00
-4.802724E-04,2.45947E+00
-4.802688E-04,2.44971E+00
-4.802652E-04,2.46924E+00
